Number of tests,Onwards transmission,Percentage of tests that are positive
290.0,4.678344375,0.005
291.0,4.677354551875,0.005
292.0,4.67640789,0.005
293.0,4.675504663125,0.005
294.0,4.674645145,0.005
295.0,4.673829609375,0.005
296.0,4.67305833,0.005
297.0,4.672331580625,0.005
298.0,4.671649635,0.005
299.0,4.671012766875,0.005
300.0,4.67042125,0.005
301.0,4.670081318,0.005049833887043189
302.0,4.669776644,0.005099337748344371
303.0,4.6695074110000006,0.005148514851485149
304.0,4.669273802,0.005197368421052632
305.0,4.6690760000000004,0.005245901639344262
306.0,4.668914188,0.005294117647058824
307.0,4.668788549,0.005342019543973941
308.0,4.668699266,0.0053896103896103895
309.0,4.668646522,0.005436893203883495
310.0,4.6686305,0.005483870967741935
311.0,4.668651382999999,0.005530546623794212
312.0,4.668709354,0.0055769230769230765
313.0,4.668804595999999,0.005623003194888179
314.0,4.668937292,0.005668789808917198
315.0,4.669107625,0.005714285714285714
316.0,4.669315778,0.005759493670886076
317.0,4.669561934,0.005804416403785489
318.0,4.669846276,0.005849056603773584
319.0,4.670168986999999,0.005893416927899686
320.0,4.6705302500000005,0.0059375
321.0,4.6709302479999995,0.005981308411214953
322.0,4.671369164000001,0.0060248447204968945
323.0,4.6718471809999995,0.006068111455108359
324.0,4.672364482000001,0.006111111111111111
325.0,4.67292125,0.006153846153846154
326.0,4.673517668000001,0.006196319018404908
327.0,4.674153918999999,0.006238532110091744
328.0,4.674830186000001,0.006280487804878049
329.0,4.6755466519999995,0.006322188449848025
330.0,4.6763034999999995,0.006363636363636364
331.0,4.677100913,0.006404833836858006
332.0,4.677939074,0.006445783132530121
333.0,4.678818166,0.006486486486486487
334.0,4.679738372,0.006526946107784432
335.0,4.680699875,0.006567164179104478
336.0,4.681702858,0.006607142857142857
337.0,4.682747504,0.0066468842729970334
338.0,4.683833996000001,0.006686390532544378
339.0,4.684962517000001,0.00672566371681416
340.0,4.68613325,0.006764705882352941
341.0,4.687346378,0.006803519061583579
342.0,4.688089174000001,0.006842105263157894
343.0,4.688492935999999,0.006880466472303207
344.0,4.6889290820000005,0.00691860465116279
345.0,4.6893977499999995,0.006956521739130434
346.0,4.689899078000001,0.006994219653179191
347.0,4.690433204,0.007031700288184438
348.0,4.691000266,0.007068965517241379
349.0,4.691600402,0.0071060171919770775
350.0,4.69223375,0.007142857142857143
351.0,4.692900448,0.0071794871794871795
352.0,4.693600634,0.007215909090909091
353.0,4.694334446,0.007252124645892351
354.0,4.695102022,0.0072881355932203394
355.0,4.6959035,0.007323943661971831
356.0,4.696739018,0.007359550561797753
357.0,4.697608714,0.007394957983193277
358.0,4.698512726,0.007430167597765364
359.0,4.699451192000001,0.007465181058495821
360.0,4.700424249999999,0.007500000000000001
361.0,4.701432038,0.007534626038781163
362.0,4.702474693999999,0.007569060773480664
363.0,4.703552356,0.007603305785123966
364.0,4.7046651619999995,0.007637362637362638
365.0,4.70581325,0.007671232876712329
366.0,4.706996758,0.007704918032786886
367.0,4.708215824,0.00773841961852861
368.0,4.709470586,0.007771739130434783
369.0,4.710761182,0.007804878048780488
370.0,4.71208775,0.00783783783783784
371.0,4.715572566357499,0.007816738544474395
372.0,4.71907789216,0.007795752688172044
373.0,4.7226037277524995,0.007774879356568366
374.0,4.72522890278,0.007754117647058824
375.0,4.727630933593749,0.007733466666666668
376.0,4.730046786919999,0.007712925531914895
377.0,4.73247646299125,0.007692493368700266
378.0,4.73491996204,0.007672169312169313
379.0,4.737377284298749,0.0076519525065963075
380.0,4.73984843,0.007631842105263159
381.0,4.74233339937625,0.0076118372703412075
382.0,4.74483219266,0.00759193717277487
383.0,4.747344810083749,0.007572140992167103
384.0,4.74987125188,0.007552447916666667
385.0,4.752411518281249,0.007532857142857144
386.0,4.75496560952,0.00751336787564767
387.0,4.75753352582875,0.007493979328165375
388.0,4.76011526744,0.007474690721649485
389.0,4.76271083458625,0.007455501285347044
390.0,4.7653202275,0.007436410256410258
391.0,4.767943446413749,0.007417416879795398
392.0,4.77058049156,0.007398520408163267
393.0,4.77323136317125,0.007379720101781172
394.0,4.775896061479999,0.007361015228426396
395.0,4.77857458671875,0.0073424050632911395
396.0,4.78126693912,0.007323888888888889
397.0,4.78397311891625,0.007305465994962217
398.0,4.78669312634,0.007287135678391961
399.0,4.78942696162375,0.007268897243107771
400.0,4.7921746249999995,0.007250750000000001
401.0,4.79404373631375,0.007232693266832918
402.0,4.79592221536,0.007214726368159205
403.0,4.79781006229625,0.0071968486352357326
404.0,4.79970727728,0.007179059405940595
405.0,4.801613860468749,0.007161358024691359
406.0,4.803529812019999,0.007143743842364533
407.0,4.80545513209125,0.007126216216216218
408.0,4.80738982084,0.007108774509803922
409.0,4.80933387842375,0.007091418092909536
410.0,4.811287305,0.007074146341463416
411.0,4.8132501007262505,0.007056958637469587
412.0,4.81522226576,0.00703985436893204
413.0,4.81720380025875,0.0070228329297820835
414.0,4.81919470438,0.0070058937198067646
415.0,4.82119497828125,0.006989036144578313
416.0,4.8232046221200005,0.006972259615384616
417.0,4.8252236360537495,0.006955563549160672
418.0,4.82725202024,0.006938947368421053
419.0,4.8292897748362495,0.006922410501193318
420.0,4.8313369,0.006905952380952382
421.0,4.83339339588875,0.00688957244655582
422.0,4.835459262660001,0.006873270142180095
423.0,4.83753450047125,0.0068570449172576835
424.0,4.8392273906800005,0.006840896226415095
425.0,4.84032203515625,0.006824823529411766
426.0,4.84142158852,0.0068088262910798135
427.0,4.84252605085375,0.006792903981264638
428.0,4.84363542224,0.0067770560747663555
429.0,4.844749702761249,0.006761282051282052
430.0,4.8458688925,0.0067455813953488375
431.0,4.84699299153875,0.0067299535962877036
432.0,4.84812199996,0.006714398148148149
433.0,4.84925591784625,0.006698914549653581
434.0,4.850394745279999,0.006683502304147467
435.0,4.8515384823437495,0.006668160919540231
436.0,4.8526871291199996,0.0066528899082568815
437.0,4.85384068569125,0.006637688787185355
438.0,4.8549991521399996,0.006622557077625572
439.0,4.856162528548751,0.006607494305239181
440.0,4.857330814999999,0.006592500000000001
441.0,4.85850401157625,0.006577573696145126
442.0,4.85968211836,0.006562714932126697
443.0,4.86086513543375,0.006547923250564335
444.0,4.862053062879999,0.006533198198198199
445.0,4.86322364140625,0.006518539325842698
446.0,4.86398421314,0.006503946188340808
447.0,4.86474790981375,0.006489418344519017
448.0,4.86551473148,0.006474955357142857
449.0,4.86628467819125,0.006460556792873052
450.0,4.86705775,0.006446222222222223
451.0,4.86783394695875,0.006431951219512196
452.0,4.86861326912,0.006417743362831859
453.0,4.86939571653625,0.006403598233995586
454.0,4.87018128926,0.0063895154185022035
455.0,4.87096998734375,0.006375494505494505
456.0,4.87176181084,0.006361535087719299
457.0,4.87255675980125,0.006347636761487966
458.0,4.87335483428,0.006333799126637556
459.0,4.87415603432875,0.006320021786492376
460.0,4.874960359999999,0.006306304347826088
461.0,4.87576781134625,0.006292646420824296
462.0,4.876578388419999,0.006279047619047619
463.0,4.87739209127375,0.006265507559395249
464.0,4.87820891996,0.006252025862068966
465.0,4.87867825,0.0062386021505376355
466.0,4.87867385,0.006225236051502147
467.0,4.87866945,0.006211927194860815
468.0,4.8786650499999995,0.0061986752136752145
469.0,4.87866065,0.006185479744136461
470.0,4.87865625,0.006172340425531915
471.0,4.87865185,0.0061592569002123145
472.0,4.87864745,0.0061462288135593224
473.0,4.87864305,0.0061332558139534895
474.0,4.87863865,0.006120337552742617
475.0,4.87863425,0.006107473684210527
476.0,4.87862985,0.006094663865546219
477.0,4.8786254499999995,0.006081907756813418
478.0,4.87862105,0.006069205020920503
479.0,4.87861665,0.006056555323590815
480.0,4.87861225,0.006043958333333334
481.0,4.87860785,0.006031413721413722
482.0,4.87860345,0.006018921161825726
483.0,4.87859905,0.0060064803312629405
484.0,4.87859465,0.00599409090909091
485.0,4.878590249999999,0.005981752577319589
486.0,4.87858585,0.005969465020576132
487.0,4.8785814499999995,0.00595722792607803
488.0,4.87857705,0.005945040983606559
489.0,4.87857265,0.005932903885480573
490.0,4.87856825,0.005920816326530613
491.0,4.87856385,0.005908778004073321
492.0,4.87855945,0.00589678861788618
493.0,4.878555049999999,0.0058848478701825566
494.0,4.878550649999999,0.0058729554655870455
495.0,4.878546249999999,0.005861111111111112
496.0,4.8785418499999995,0.005849314516129032
497.0,4.87853745,0.005837565392354125
498.0,4.87853305,0.005825863453815262
499.0,4.87852865,0.005814208416833668
500.0,4.87852425,0.005802600000000001
501.0,4.87851985,0.005791037924151698
502.0,4.87851545,0.005779521912350599
503.0,4.87851105,0.005768051689860836
504.0,4.87850665,0.005756626984126985
505.0,4.87850225,0.005745247524752476
506.0,4.8784978500000005,0.005733913043478262
507.0,4.878493450000001,0.005722623274161736
508.0,4.878489050000001,0.005711377952755906
509.0,4.87848465,0.005700176817288802
510.0,4.87848025,0.005689019607843138
511.0,4.87847585,0.005677906066536204
512.0,4.87847145,0.005666835937500001
513.0,4.878467049999999,0.0056558089668615995
514.0,4.87846265,0.005644824902723737
515.0,4.87845825,0.005633883495145632
516.0,4.87845385,0.005622984496124031
517.0,4.87844945,0.005612127659574469
518.0,4.87844505,0.005601312741312742
519.0,4.87844065,0.005590539499036609
520.0,4.87843625,0.005579807692307693
521.0,4.87843185,0.00556911708253359
522.0,4.87842745,0.005558467432950192
523.0,4.87842305,0.005547858508604207
524.0,4.87841865,0.005537290076335878
525.0,4.87841425,0.005526761904761905
526.0,4.87840985,0.005516273764258556
527.0,4.87840545,0.005505825426944972
528.0,4.87840105,0.0054954166666666675
529.0,4.87839665,0.005485047258979207
530.0,4.87839225,0.005474716981132076
531.0,4.878387849999999,0.005464425612052731
532.0,4.878383449999999,0.005454172932330827
533.0,4.8783790499999995,0.005443958724202627
534.0,4.87837465,0.005433782771535581
535.0,4.87837025,0.005423644859813085
536.0,4.87836585,0.005413544776119404
537.0,4.87836145,0.005403482309124768
538.0,4.87835705,0.005393457249070632
539.0,4.87835265,0.0053834693877551024
540.0,4.87834825,0.00537351851851852
541.0,4.87834385,0.005363604436229206
542.0,4.87833945,0.005353726937269374
543.0,4.8783350500000005,0.005343885819521179
544.0,4.87833065,0.005334080882352941
545.0,4.878326250000001,0.005324311926605505
546.0,4.878321850000001,0.005314578754578755
547.0,4.87831745,0.0053048811700182824
548.0,4.87831305,0.00529521897810219
549.0,4.878308649999999,0.005285591985428052
550.0,4.87830425,0.005276
551.0,4.878299849999999,0.005266442831215972
552.0,4.8782954499999995,0.005256920289855073
553.0,4.87829105,0.0052474321880651
554.0,4.87828665,0.0052379783393501815
555.0,4.87828225,0.005228558558558559
556.0,4.87827785,0.005219172661870505
557.0,4.87827345,0.005209820466786356
558.0,4.87826905,0.005200501792114696
559.0,4.87826465,0.0051912164579606445
560.0,4.87826025,0.005181964285714286
561.0,4.87825585,0.005172745098039217
562.0,4.8782514500000005,0.0051635587188612105
563.0,4.87824705,0.005154404973357017
564.0,4.87824265,0.005145283687943263
565.0,4.87823825,0.005136194690265487
566.0,4.87823385,0.00512713780918728
567.0,4.87822945,0.005118112874779542
568.0,4.87822505,0.00510911971830986
569.0,4.87822065,0.005100158172231987
570.0,4.87821625,0.005091228070175439
571.0,4.87821185,0.0050823292469352015
572.0,4.87820745,0.005073461538461539
573.0,4.87820305,0.005064624781849913
574.0,4.87819865,0.005055818815331011
575.0,4.87819425,0.00504704347826087
576.0,4.87818985,0.005038298611111112
577.0,4.87818545,0.005029584055459273
578.0,4.878181049999999,0.005020899653979239
579.0,4.87817665,0.00501224525043178
580.0,4.8781722499999995,0.005003620689655173
581.0,4.87816785,0.004995025817555939
582.0,4.87816345,0.004986460481099657
583.0,4.87815905,0.004977924528301887
584.0,4.87815465,0.0049694178082191785
585.0,4.87815025,0.004960940170940171
586.0,4.878145849999999,0.004952491467576792
587.0,4.878141449999999,0.004944071550255537
588.0,4.878137049999999,0.004935680272108845
589.0,4.8781326499999995,0.004927317487266554
590.0,4.87812825,0.004918983050847458
591.0,4.87812385,0.004910676818950931
592.0,4.87811945,0.004902398648648649
593.0,4.87811505,0.0048941483979763915
594.0,4.87811065,0.004885925925925926
595.0,4.87810625,0.004877731092436975
596.0,4.87810185,0.004869563758389262
597.0,4.87809745,0.004861423785594641
598.0,4.87809305,0.004853311036789298
599.0,4.8780886500000005,0.004845225375626044
600.0,4.878084250000001,0.0048371666666666676
601.0,4.878079850000001,0.004829134775374376
602.0,4.87807545,0.004821129568106313
603.0,4.87807105,0.004813150912106137
604.0,4.87806665,0.004805198675496689
605.0,4.87806225,0.004797272727272727
606.0,4.878057849999999,0.00478937293729373
607.0,4.87805345,0.004781499176276772
608.0,4.8780490499999996,0.004773651315789475
609.0,4.87804465,0.004765829228243022
610.0,4.87804025,0.004758032786885247
611.0,4.87803585,0.004750261865793781
612.0,4.87803145,0.004742516339869282
613.0,4.87802705,0.004734796084828712
614.0,4.87802265,0.0047271009771986975
615.0,4.87801825,0.004719430894308944
616.0,4.87801385,0.004711785714285715
617.0,4.87800945,0.0047041653160453814
618.0,4.87800505,0.004696569579288026
619.0,4.87800065,0.004688998384491115
620.0,4.87799625,0.004681451612903226
621.0,4.87799185,0.004673929146537843
622.0,4.87798745,0.004666430868167203
623.0,4.87798305,0.004658956661316212
624.0,4.87797865,0.004651506410256411
625.0,4.87797425,0.00464408
626.0,4.8779698499999995,0.00463667731629393
627.0,4.87796545,0.004629298245614036
628.0,4.87796105,0.004621942675159236
629.0,4.87795665,0.0046146104928457875
630.0,4.87795225,0.004607301587301588
631.0,4.87794785,0.004600015847860539
632.0,4.87794345,0.0045927531645569624
633.0,4.87793905,0.004585513428120064
634.0,4.87793465,0.0045782965299684545
635.0,4.87793025,0.004571102362204725
636.0,4.8779258500000005,0.004563930817610064
637.0,4.87792145,0.004556781789638933
638.0,4.877917050000001,0.004549655172413793
639.0,4.87791265,0.004542550860719875
640.0,4.87790825,0.0045354687500000004
641.0,4.87790385,0.004528408736349455
642.0,4.877899449999999,0.004521370716510904
643.0,4.87789505,0.004514354587869363
644.0,4.877890649999999,0.004507360248447206
645.0,4.8778862499999995,0.004500387596899225
646.0,4.87788185,0.00449343653250774
647.0,4.87787745,0.004486506955177744
648.0,4.87787305,0.004479598765432099
649.0,4.87786865,0.00447271186440678
650.0,4.87786425,0.0044658461538461544
651.0,4.87785985,0.004459001536098311
652.0,4.87785545,0.00445217791411043
653.0,4.87785105,0.0044453751914241965
654.0,4.87784665,0.0044385932721712545
655.0,4.8778422500000005,0.004431832061068703
656.0,4.87783785,0.004425091463414635
657.0,4.87783345,0.004418371385083715
658.0,4.87782905,0.0044116717325227974
659.0,4.87782465,0.004404992412746586
660.0,4.87782025,0.004398333333333334
661.0,4.87781585,0.004391694402420575
662.0,4.87781145,0.004385075528700907
663.0,4.87780705,0.004378476621417798
664.0,4.87780265,0.004371897590361447
665.0,4.87779825,0.004365338345864662
666.0,4.87779385,0.004358798798798799
667.0,4.87778945,0.0043522788605697155
668.0,4.87778505,0.004345778443113773
669.0,4.87778065,0.004339297458893872
670.0,4.87777625,0.004332835820895523
671.0,4.87777185,0.004326393442622952
672.0,4.87776745,0.004319970238095238
673.0,4.8777630499999995,0.004313566121842497
674.0,4.87775865,0.004307181008902077
675.0,4.87775425,0.0043008148148148155
676.0,4.87774985,0.004294467455621303
677.0,4.87774545,0.004288138847858199
678.0,4.87774105,0.004281828908554573
679.0,4.87773665,0.004275537555228277
680.0,4.877732249999999,0.0042692647058823535
681.0,4.877727849999999,0.004263010279001469
682.0,4.8777234499999995,0.004256774193548388
683.0,4.87771905,0.004250556368960469
684.0,4.87771465,0.0042443567251461995
685.0,4.87771025,0.004238175182481753
686.0,4.87770585,0.00423201166180758
687.0,4.87770145,0.004225866084425036
688.0,4.87769705,0.004219738372093024
689.0,4.87769265,0.004213628447024674
690.0,4.87768825,0.004207536231884058
691.0,4.87768385,0.004201461649782924
692.0,4.8776794500000005,0.004195404624277457
693.0,4.877675050000001,0.00418936507936508
694.0,4.877670650000001,0.0041833429394812684
695.0,4.87766625,0.004177338129496403
696.0,4.87766185,0.0041713505747126445
697.0,4.87765745,0.004165380200860833
698.0,4.87765305,0.004159426934097422
699.0,4.877648649999999,0.004153490701001431
700.0,4.87764425,0.004147571428571429
701.0,4.8776398499999996,0.004141669044222539
702.0,4.87763545,0.0041357834757834765
703.0,4.87763105,0.0041299146514936
704.0,4.87762665,0.004124062500000001
705.0,4.87762225,0.004118226950354611
706.0,4.87761785,0.004112407932011332
707.0,4.87761345,0.004106605374823197
708.0,4.87760905,0.004100819209039548
709.0,4.87760465,0.004095049365303244
710.0,4.87760025,0.004089295774647888
711.0,4.87759585,0.004083558368495078
712.0,4.87759145,0.004077837078651686
713.0,4.87758705,0.004072131837307153
714.0,4.87758265,0.004066442577030813
715.0,4.87757825,0.0040607692307692315
716.0,4.87757385,0.004055111731843576
717.0,4.87756945,0.004049470013947002
718.0,4.87756505,0.004043844011142062
719.0,4.8775606499999995,0.004038233657858137
720.0,4.87755625,0.004032638888888889
721.0,4.87755185,0.004027059639389737
722.0,4.87754745,0.004021495844875347
723.0,4.87754305,0.004015947441217151
724.0,4.87753865,0.004010414364640885
725.0,4.87753425,0.004004896551724139
726.0,4.87752985,0.00399939393939394
727.0,4.877525449999999,0.003993906464924347
728.0,4.87752105,0.003988434065934066
729.0,4.8775166500000005,0.0039829766803840885
730.0,4.87751225,0.003977534246575343
731.0,4.877507850000001,0.003972106703146376
732.0,4.87750345,0.003966693989071039
733.0,4.87749905,0.0039612960436562076
734.0,4.877494649999999,0.0039559128065395095
735.0,4.877490249999999,0.003950544217687075
736.0,4.87748585,0.003945190217391305
737.0,4.877481449999999,0.003939850746268657
738.0,4.8774770499999995,0.003934525745257453
739.0,4.87747265,0.003929215155615697
740.0,4.87746825,0.0039239189189189195
741.0,4.87746385,0.00391863697705803
742.0,4.87745945,0.003913369272237197
743.0,4.87745505,0.003908115746971736
744.0,4.87745065,0.0039028763440860223
745.0,4.87744625,0.00389765100671141
746.0,4.87744185,0.003892439678284183
747.0,4.87743745,0.0038872423025435076
748.0,4.8774330500000005,0.003882058823529412
749.0,4.87742865,0.003876889185580775
750.0,4.87742425,0.003871733333333334
751.0,4.87741985,0.00386659121171771
752.0,4.87741545,0.0038614627659574476
753.0,4.87741105,0.003856347941567066
754.0,4.87740665,0.003851246684350133
755.0,4.87740225,0.0038461589403973513
756.0,4.87739785,0.0038410846560846565
757.0,4.87739345,0.003836023778071335
758.0,4.87738905,0.0038309762532981535
759.0,4.87738465,0.003825942028985508
760.0,4.87738025,0.0038209210526315793
761.0,4.87737585,0.003815913272010513
762.0,4.87737145,0.003810918635170604
763.0,4.87736705,0.0038059370904325036
764.0,4.87736265,0.003800968586387435
765.0,4.8773582499999995,0.0037960130718954254
766.0,4.8773538499999995,0.0037910704960835515
767.0,4.87734945,0.0037861408083441983
768.0,4.87734505,0.0037812239583333335
769.0,4.87734065,0.003776319895968791
770.0,4.87733625,0.003771428571428572
